material,cell source,cell tissue,time (hr),test,test indicator,viability (%),Hydrodynamic diameter (nm),Cell type,Molecular weight (g/mol),AR,IR,X,E,pot
2,4.0,7.0,24.0,24.0,11.0,98.705,18.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.29,18.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.58,18.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,96.547,18.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,72.806,18.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,98.993,215.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,84.748,215.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,77.41,215.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,76.691,215.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,41.727,215.0,129.0,107.8682,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.0,6.3,129.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.29,6.3,129.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,99.424,6.3,129.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.29,6.3,129.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,98.705,6.3,129.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,94.416,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,92.893,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,88.198,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,64.848,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,66.244,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,90.355,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,88.198,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,83.503,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,23.223,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,13.325,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,99.112,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,99.112,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,99.112,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,94.162,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,95.305,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,95.07,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,90.645,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,81.037,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,80.025,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,74.21,18.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,99.747,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,87.105,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,82.427,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,43.363,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,26.422,215.0,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,99.747,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.0,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,99.494,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,98.736,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,100.0,6.3,84.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,84.988,18.0,0.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,86.849,18.0,0.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,85.484,18.0,0.0,101.094896,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,70.72,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,54.094,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,67.99,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,16.377,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,16.377,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,14.764,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,13.896,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,94.541,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,89.578,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,89.826,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,88.834,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,22.0,15.0,86.104,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,101.63,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,98.37,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,98.37,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,87.092,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,79.348,18.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,97.011,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,82.337,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,66.168,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,26.223,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,17.12,215.0,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,102.45,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,101.36,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,103.26,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,102.99,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,7.0,24.0,24.0,11.0,103.26,6.3,0.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,84.32,18.2,60.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,82.4,18.2,60.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,76.8,18.2,60.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,76.96,18.2,60.0,79.545405,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,75.04,18.2,60.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,73.487,10.9,60.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,70.605,10.9,60.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,70.173,10.9,60.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,67.291,10.9,60.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,24.0,24.0,22.0,15.0,52.45,10.9,60.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,83.913,18.2,99.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,71.159,18.2,99.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,70.725,18.2,99.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,66.087,18.2,99.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,62.609,18.2,99.0,172.11481,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,75.071,10.9,99.0,81.37940499999999,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,74.786,10.9,99.0,81.37940499999999,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,72.08,10.9,99.0,81.37940499999999,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,67.664,10.9,99.0,81.37940499999999,1.35,1.51,2.54,2.309,1.69
2,4.0,6.0,24.0,22.0,15.0,64.957,10.9,99.0,81.37940499999999,1.35,1.51,2.54,2.309,1.69
15,4.0,25.0,4.0,10.0,1.0,124.78,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,4.0,10.0,1.0,128.04,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,4.0,10.0,1.0,126.3,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,4.0,10.0,1.0,101.09,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,24.0,10.0,1.0,110.22,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,24.0,10.0,1.0,98.261,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,24.0,10.0,1.0,45.217,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,24.0,10.0,1.0,20.0,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,48.0,10.0,1.0,100.0,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,48.0,10.0,1.0,66.739,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,48.0,10.0,1.0,17.609,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
15,4.0,25.0,48.0,10.0,1.0,7.1739,28.2,6.0,81.37940499999999,0.975,0.64,2.67,1.348,0.17
0,7.0,5.0,24.0,21.0,15.0,95.629,30.0,64.0,81.37940499999999,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,86.713,30.0,64.0,81.37940499999999,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,78.322,30.0,64.0,81.37940499999999,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,67.308,30.0,64.0,81.37940499999999,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,56.294,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,98.776,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,94.755,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,88.462,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,81.993,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,67.133,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,100.7,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,97.727,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,88.462,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,83.042,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,73.427,30.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,98.427,50.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,97.028,50.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,90.385,50.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,88.986,50.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,76.224,50.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,102.1,100.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,103.67,100.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,102.8,100.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,99.65,100.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
0,7.0,5.0,24.0,21.0,15.0,76.399,100.0,64.0,79.86581,1.6,1.29,1.93,1.304,0.8
32,4.0,25.0,96.0,22.0,15.0,91.667,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,91.27,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,86.111,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,83.333,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,89.431,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,81.707,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,81.03,120.0,6.0,79.86581,,,,,
32,4.0,25.0,96.0,22.0,15.0,84.959,120.0,6.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,81.081,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,83.499,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,84.637,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,82.646,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,90.15,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,89.33,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,85.226,120.0,4.0,79.86581,,,,,
32,4.0,28.0,96.0,22.0,15.0,82.216,120.0,4.0,79.86581,,,,,
32,4.0,12.0,96.0,22.0,15.0,88.514,120.0,77.0,79.86581,,,,,
32,4.0,12.0,96.0,22.0,15.0,86.892,120.0,77.0,79.86581,,,,,
32,4.0,12.0,96.0,22.0,15.0,83.378,120.0,77.0,79.86581,,,,,
32,4.0,12.0,96.0,22.0,15.0,82.973,120.0,77.0,79.86581,,,,,
32,4.0,12.0,96.0,22.0,15.0,96.138,120.0,77.0,79.86581,,,,,
32,4.0,12.0,96.0,22.0,15.0,90.013,120.0,77.0,107.8682,,,,,
32,4.0,12.0,96.0,22.0,15.0,90.679,120.0,77.0,107.8682,,,,,
32,4.0,12.0,96.0,22.0,15.0,82.157,120.0,77.0,107.8682,,,,,
18,7.0,34.0,24.0,22.0,15.0,55.577,150.0,69.0,40.304505,0.943,0.943,2.75,0.901,
18,7.0,34.0,24.0,22.0,15.0,72.401,150.0,69.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,24.0,8.0,15.0,95.0,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,24.0,8.0,15.0,93.0,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,24.0,8.0,15.0,102.4,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,24.0,8.0,15.0,99.0,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,48.0,8.0,15.0,184.82,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,48.0,8.0,15.0,221.01,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,48.0,8.0,15.0,234.63,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
18,4.0,6.0,48.0,8.0,15.0,230.74,7.5,89.0,81.37940499999999,0.943,0.943,2.75,0.901,
32,4.0,14.0,48.0,22.0,15.0,98.63,55.6,59.0,81.37940499999999,,,,,
32,4.0,14.0,48.0,22.0,15.0,94.894,55.6,59.0,81.37940499999999,,,,,
32,4.0,14.0,48.0,22.0,15.0,95.641,167.8,59.0,81.37940499999999,,,,,
32,4.0,14.0,48.0,22.0,15.0,96.887,167.8,59.0,81.37940499999999,,,,,
32,4.0,14.0,48.0,22.0,15.0,94.894,307.6,59.0,81.37940499999999,,,,,
32,4.0,14.0,48.0,22.0,15.0,94.894,307.6,59.0,81.37940499999999,,,,,
32,4.0,25.0,24.0,8.0,15.0,101.67,19.4,6.0,81.37940499999999,,,,,
32,4.0,25.0,24.0,8.0,15.0,103.04,19.4,6.0,81.37940499999999,,,,,
32,4.0,25.0,24.0,8.0,15.0,103.04,19.4,6.0,81.37940499999999,,,,,
32,4.0,25.0,24.0,8.0,15.0,104.41,19.4,6.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,101.67,19.4,6.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,79.62,19.4,6.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,101.06,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,102.73,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,103.64,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,106.22,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,72.989,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,20.822,19.4,1.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,98.928,19.4,6.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,98.622,19.4,6.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,97.243,19.4,6.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,98.315,19.4,6.0,60.08431,,,,,
32,4.0,25.0,24.0,8.0,15.0,98.622,19.4,6.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,93.539,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,94.86,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,95.448,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,98.385,19.4,1.0,60.08431,,,,,
32,4.0,31.0,24.0,8.0,15.0,92.364,19.4,1.0,60.08431,,,,,
2,7.0,18.0,24.0,28.0,15.0,83.921,13.0,11.0,60.08431,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,83.357,13.0,11.0,60.08431,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,88.011,13.0,11.0,60.08431,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,91.537,13.0,11.0,60.08431,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,92.102,13.0,11.0,60.08431,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,93.371,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,95.769,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,24.0,28.0,15.0,71.227,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,99.577,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,96.897,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,95.769,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,97.884,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,95.346,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,97.461,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,95.769,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,7.0,18.0,48.0,24.0,11.0,100.71,13.0,11.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,86.46,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,80.395,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,82.37,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,87.729,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,82.793,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,82.087,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,77.715,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
2,11.0,25.0,24.0,28.0,15.0,74.189,13.0,94.0,196.966569,1.35,1.51,2.54,2.309,1.69
0,7.0,18.0,24.0,28.0,15.0,102.69,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,94.215,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,98.967,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,152.69,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,29.752,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,2.0661,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,2.2727,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,24.0,28.0,15.0,3.0992,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,93.388,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,92.562,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,90.702,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,89.463,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,24.587,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,0.61983,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,0.20661,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,7.0,18.0,48.0,24.0,11.0,0.41322,20.0,11.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,97.107,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,98.967,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,104.75,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,102.89,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,106.2,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,95.455,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,83.058,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
0,11.0,25.0,24.0,28.0,15.0,48.76,20.0,94.0,196.966569,1.6,1.29,1.93,1.304,0.8
32,4.0,32.0,4.0,22.0,15.0,99.588,50.0,58.0,196.966569,,,,,
32,4.0,32.0,4.0,22.0,15.0,94.643,50.0,58.0,196.966569,,,,,
32,4.0,32.0,4.0,22.0,15.0,52.473,50.0,58.0,196.966569,,,,,
32,4.0,32.0,4.0,22.0,15.0,36.126,50.0,58.0,196.966569,,,,,
32,4.0,32.0,4.0,22.0,15.0,22.253,50.0,58.0,196.966569,,,,,
32,4.0,32.0,4.0,22.0,15.0,19.643,50.0,58.0,196.966569,,,,,
0,7.0,5.0,72.0,22.0,15.0,91.262,,105.0,196.966569,1.6,1.29,1.93,1.304,0.8
